ARTNR,"KATNR,C,55","BEZ,C,120",LIEFERANT,"EINHEIT,N,2,0",LIEFERANT1,"EK1,N,9,3","KATNR1,C,55",LIEFERANT2,"EK2,N,9,3","KATNR2,C,55","VGL_ARTNR,C,45","EK,N,9,3","VK,N,9,3","VK_2,N,9,3","VK1,N,9,3","VK2,N,9,3","VK3,N,9,3","VK4,N,9,3","VK1M,N,9,3","VK2M,N,9,3","VK3M,N,9,3","VK4M,N,9,3","ST1,N,4,0","ST2,N,4,0","ST3,N,4,0","ST4,N,4,0","BESTAND,N,10,3","AMIN,N,7,2","AMAX,N,7,2",GRUPPE,"ANGEBOT,L","PROV,N,5,2","EAN,N,13,0","VK_DAT,D","EINGANG,D","VON,D","BIS,D","RA,N,7,2","RAM,N,7,2","ANGWIED,L","SL,L","LF,L","VE,N,6,2","PFAND,N,6,2","MIT_PR,N,7,2","BEM,M","AUS_PLATZ,N,2,0","MWST_VK,N,2,0","MWST_MN,N,2,0","INV_BESTAN,N,9,3","INV_MUST,L","BILD,M","ZIGARETTE,L","DATENBLATT,M","KAFFEE,L","H_HOUR1,N,7,2","H_HOUR2,N,7,2","H_HOUR1M,N,7,2","H_HOUR2M,N,7,2","MWST_EK,N,2,0",KATEGOR,MY_ARTNR,"NOTVISIBLE,L","HERSTELLER,C,35","HERST_NR,C,35","SERNR,M","SAISON,C,35","FARBE,C,85","GROSSE,C,30","LANGE,C,30","GEWICHT,N,10,3","WEBSHOP,L","VK_INFO,M","INV_START,N,10,3","INV_ZAHLEN,N,10,3","INV_ENDE,N,10,3","PROV_SATZ,N,5,2","RESERVIERT,N,10,2","FRENCHSATZ,N,5,2","UVP,N,10,2",INTERNNR,"BEARBGEB,N,7,2","VK_D_VON,D","VK_D_BIS,D","BRAUCH_ET,L","U_RAB,N,5,2",VON_FIL,"AQUER,L","ISNEGATIV,L","GEBRAUCHT,L","TEILBAR,L",LAGERPLATZ,"QRCODE,M","EAN1,N,13,0","EAN2,N,13,0","PV_EINHEIT,N,1,0","PV_INHALT,N,8,3",WAGDIVISOR,"AUTOBESTEL,L","REALWARE,L","MHD,L","STAFF_TEXT,M",GRUPPE2
4673,88560,"Porzellangeschichten Winterlandschaft Teller Tannenbõume, Ï 35cm",18,1,0,,,0,,,,0,149,125.21,,,,,,,,,0,0,0,0,0,0,0,46,FALSE,,4045289885609,08/20/2024,07/30/2024,,,0,0,FALSE,,TRUE,2,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,40128,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4674,90338,"Gro▀es Lichthaus ""spitzes Dach"", 30,5cm h",18,1,0,,,0,,,,29.2,69.95,58.78,,,,,,,,,0,0,0,0,0,0,0,43,FALSE,,4045289903389,12/16/2024,07/30/2024,,,0,0,FALSE,,TRUE,2,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,37352,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4675,90629,"Gro▀es Lichthaus gro▀e Fenster, 30cm h",18,1,0,,,0,,,,29.2,69.95,58.78,,,,,,,,,0,0,0,0,1,0,0,43,FALSE,,4045289906298,12/05/2024,07/30/2024,,,0,0,FALSE,,TRUE,2,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,37353,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4676,92545,"Leuchte ""Punkte"". Ï 16cm, 27,cm, E14-Fassung",18,1,0,,,0,,,,29.2,69.95,58.78,,,,,,,,,0,0,0,0,0,0,0,43,,,4045289925459,10/26/2024,07/30/2024,,,0,0,FALSE,,TRUE,2,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,37354,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4677,3025,Barbarossa 550g Nudeln,265,1,0,,,0,,,,4,8.9,7.48,,,,,,,,,0,0,0,0,2,0,0,29,FALSE,,4262406112527,12/12/2024,07/31/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,27049,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,TRUE,0,1,FALSE,FALSE,FALSE,TRUE,0,,,,,,0,FALSE,TRUE,,,0
4678,L952144,"IHR Serviette ""Meryl"", gr³n -dkl.blau, Vogelmotiv, 33x33cm",159,1,0,,,0,,,,1.75,4.5,3.78,,,,,,,,,0,0,0,0,7,0,0,37,FALSE,,686423713262,12/16/2024,08/01/2024,,,0,0,FALSE,,TRUE,12,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,32241,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4679,L082,Arancello Lik÷r aus Italien (30%),3,1,0,,,0,,,,1.185,4.9,4.12,,,,,,,,,0,0,0,0,21.5,0,0,3,,,8408781111113,11/25/2024,08/01/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,4087,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,TRUE,0,1,FALSE,FALSE,FALSE,TRUE,0,,,,,,0,FALSE,TRUE,,,0
4680,209898,"Laurent Perrier Champagne Ultra Brut, Chardonnay, Pinot Noir, brut nature, 750ml Flasche",305,14,0,,,0,,,,46.62,85,71.43,,,,,,,,,0,0,0,0,12,0,0,18,FALSE,,3258432420003,,08/02/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,17040,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,TRUE,0,,,,,,0,FALSE,TRUE,,,0
4681,209511,"Laurent Perrier Champagne, Blanc de Blanc, Chardonnay, brut nature, 750ml",305,14,0,,,0,,,,53.45,98,82.35,,,,,,,,,0,0,0,0,4,0,0,18,FALSE,,3258434190003,12/12/2024,08/02/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,17041,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4682,209894,"Laurent Perrier, Demi Bouteille Champagne, ""Harmony"", demi-sec, 375ml",305,14,0,,,0,,,,18.41,38,31.93,,,,,,,,,0,0,0,0,11,0,0,18,FALSE,,3258434130009,11/28/2024,08/02/2024,,,0,0,FALSE,,TRUE,12,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,17042,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4683,16434,"Tokyo Nippon White, Gold Rim Star, Henkeltasse, 380ml",310,1,0,,,0,,,,4.25,14.5,12.19,,,,,,,,,0,0,0,0,0,0,0,48,TRUE,,8719323522138,12/09/2024,08/05/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351680,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4684,16435,"Tokyo Nippon White, Gold Rim Lines, Henkeltasse, 380ml",310,1,0,,,0,,,,4.25,14.5,12.19,,,,,,,,,0,0,0,0,2,0,0,48,TRUE,,8719323522145,10/21/2024,08/05/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351681,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4685,16437,"Tokyo Nippon White, Gold Rim Stripe, Henkeltasse, 380ml",310,1,0,,,0,,,,4.25,14.5,12.19,,,,,,,,,0,0,0,0,2,0,0,48,TRUE,,8719323522152,11/02/2024,08/05/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351682,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4686,16437,"Tokyo Nippon White, Gold Rim Wave, Henkeltasse, 380ml",310,1,0,,,0,,,,4.25,14.5,12.19,,,,,,,,,0,0,0,0,5,0,0,48,TRUE,,8719323522169,10/07/2024,08/05/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351683,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4687,17464,"Tokyo Nippon White Gold Rim Sushi Set, 6 tlg. in Prõsentbox",310,1,0,,,0,,,,21.5,59.5,50,,,,,,,,,0,0,0,0,1,0,0,48,TRUE,,8719323512801,08/31/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351684,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4688,16444,"Tokyo Nippon White Gold Rim, Bowl Set, 4tlg., 11.4x6cm 350ml, in Prõsentbox",310,1,0,,,0,,,,14,39.5,33.19,,,,,,,,,0,0,0,0,1,0,0,48,TRUE,,8719323522466,12/07/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351685,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4689,16458,"Tokyo Nippon White Gold Rim, Bowl Set, 4tlg., 15x7cm 550ml",310,1,0,,,0,,,,22.5,59.5,50,,,,,,,,,0,0,0,0,2,0,0,48,,,8719323523227,11/09/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351686,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4690,500317,Crema Lik÷r Schokolade 500ml,158,1,0,,,0,,,,10.95,28.5,23.95,,,,,,,,,0,0,0,0,7,0,0,4,FALSE,,4059598503178,12/11/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,4088,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4691,500347,Crema Lik÷r Pistazie 500ml,158,1,0,,,0,,,,10.95,28.5,23.95,,,,,,,,,0,0,0,0,10,0,0,4,FALSE,,4059598503475,12/06/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,4089,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4693,500367,Crema Lik÷r Melonen 500ml,158,1,0,,,0,,,,10.95,28.5,23.95,,,,,,,,,0,0,0,0,7,0,0,4,FALSE,,4059598503673,09/24/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,4090,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4694,500357,Crema Lik÷r Limone - Zitrone 500ml,158,1,0,,,0,,,,10.95,28.5,23.95,,,,,,,,,0,0,0,0,1,0,0,4,FALSE,,4059598503574,10/19/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,4091,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4692,16967,"Tokyo Nippon White Gold Rim, Teekanne 24x16.5cm, 1300ml Star in Prõsentbox",310,1,0,,,0,,,,23.5,59.9,50.34,,,,,,,,,0,0,0,0,0,0,0,48,TRUE,,8719323526020,09/26/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351687,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4695,16968,"Tokyo Nippon White Gold Rim, Teekanne 19x12.5cm, 600ml Star in Prõsentbox",310,1,0,,,0,,,,13.5,39.5,33.19,,,,,,,,,0,0,0,0,0,0,0,48,TRUE,,8719323526037,09/26/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351688,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4696,17154,"Tokyo Nippon Gold Espresso Set, Espresso Tassen mit L÷ffel, 80ml, 12 Teile in Prõsentbox",310,1,0,,,0,,,,22.5,59.5,50,,,,,,,,,0,0,0,0,0,0,0,48,TRUE,,8719323528260,09/26/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351689,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4697,18350,"Ess-Stõbchen, chopsticks, einzeln, Tokyo",310,1,0,,,0,,,,1,3.5,2.94,,,,,,,,,0,0,0,0,21,0,0,13,FALSE,,8719323517202,12/14/2024,08/05/2024,,,0,0,FALSE,,TRUE,50,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,12009,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4698,64444,"Geschenkt³te, klein ""Happy Birthday (Wie sch÷n dass es dich gibt)""",291,1,0,,,0,,,,1.5,3.6,3.03,,,,,,,,,0,0,0,0,0,0,0,32,,,4043651644441,12/14/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,29114,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4699,64291,"Geschenkt³te, klein ""von Herzen""",291,1,0,,,0,,,,1.5,3.6,3.03,,,,,,,,,0,0,0,0,0,0,0,32,,,4043651642911,10/29/2024,08/05/2024,,,0,0,FALSE,,TRUE,5,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,29115,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4700,63951,"Geschenkt³te, klein ""Lieblingsmensch""",291,1,0,,,0,,,,1.5,3.6,3.03,,,,,,,,,0,0,0,0,6,0,0,32,,,4043651639515,11/26/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,29116,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4701,64441,"Geschenkt³te, gro▀ ""Magische Gl³ckw³nsche""",291,1,0,,,0,,,,2.49,6.2,5.21,,,,,,,,,0,0,0,0,0,0,0,32,,,4043651644410,09/06/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,29117,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4702,17910,"Zen Spirit Buddha Figur, sitzend, klein, 6,5x5,5x7,5",18,1,0,,,0,,,,6.2,14.95,12.56,,,,,,,,,0,0,0,0,0,0,0,43,FALSE,,4045289179104,09/07/2024,08/05/2024,,,0,0,FALSE,,TRUE,4,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,37355,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4703,17977,"Wandhõuschen, ""Dann lieber Luftschloss"", 7x11 cm",18,1,0,,,0,,,,3.7,8.95,7.52,,,,,,,,,0,0,0,0,6,0,0,43,FALSE,,4045289179777,,08/05/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,37356,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4704,17978,"Wandhõuschen, ""My home is my castle"", 7x11 cm",18,1,0,,,0,,,,3.7,8.95,7.52,,,,,,,,,0,0,0,0,4,0,0,43,FALSE,,4045289179784,11/03/2024,08/05/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,37357,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4705,17979,"Wandhõuschen, ""Morgens Zirkus, Abends Theater"", 7x11 cm",18,1,0,,,0,,,,3.7,8.95,7.52,,,,,,,,,0,0,0,0,2,0,0,43,FALSE,,4045289179791,12/14/2024,08/05/2024,,,0,0,FALSE,,TRUE,8,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,37358,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4706,17980,"Wandhõuschen, ""Happiness is homemade"", 7x11 cm",18,1,0,,,0,,,,3.7,8.95,7.52,,,,,,,,,0,0,0,0,5,0,0,43,FALSE,,4045289179807,11/02/2024,08/05/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,37359,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4707,51533,"Trevoly Etagere, Schale mit Fu▀, ""SUN"", Ï 30cm",18,1,0,,,0,,,,32.8,79.95,67.19,,,,,,,,,0,0,0,0,1,0,0,48,TRUE,,4045289515339,12/02/2024,08/05/2024,,,0,0,FALSE,,TRUE,2,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351690,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4708,51563,"Trevoly Espressotasse ""Sun"", Ï 8cm, 6cmh",18,1,0,,,0,,,,8.2,19.95,16.77,,,,,,,,,0,0,0,0,4,0,0,48,TRUE,,4045289515636,,08/05/2024,,,0,0,FALSE,,TRUE,4,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351691,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4709,51565,"Trevoly Espressotasse ""Stripes"", Ï 8cm, 6cmh",18,1,0,,,0,,,,8.2,19.95,16.77,,,,,,,,,0,0,0,0,2,0,0,48,TRUE,,4045289515650,10/08/2024,08/05/2024,,,0,0,FALSE,,TRUE,4,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351692,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4710,HW161A,Geschirrtuch Die K³che ist zum Tanzen da,188,1,0,,,0,,,,3.89,9.9,8.32,,,,,,,,,0,0,0,0,0,0,0,35,,,4060055108768,08/19/2024,08/05/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,31111,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,TRUE,0,1,FALSE,FALSE,FALSE,TRUE,0,,,,,,0,FALSE,TRUE,,,0
4711,17108,"Serviette ""Auf uns und das Leben"", 25x25cm",18,1,0,,,0,,,,1.5,3.95,3.32,,,,,,,,,0,0,0,0,0,0,0,37,FALSE,,4045289171085,09/06/2024,08/06/2024,,,0,0,FALSE,,TRUE,6,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,322142,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4712,16525,"Schalen-Set ""Gemeinsam schmeckts am besten"",",18,1,0,,,0,,,,27,64.95,54.58,,,,,,,,,0,0,0,0,0,0,0,48,TRUE,,4045289165251,11/23/2024,08/06/2024,,,0,0,FALSE,,TRUE,2,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351693,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4713,1234567890,"Gro▀e Salatschale ""Ranken"", Ï",18,1,0,,,0,,,,70,169,142.02,,,,,,,,,0,0,0,0,0,0,0,48,TRUE,,4045289150745,09/14/2024,08/06/2024,,,0,0,FALSE,,TRUE,2,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,351694,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4715,LWIK05,"Winterkirsche Sahne Lik÷r 15% 0,5l",26,1,0,,,0,,,,9.99,28.5,23.95,,,,,,,,,0,0,0,0,0,0,0,4,FALSE,,4262477020158,10/19/2024,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,4092,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4716,LWS05,"Wintersternchen Bombardino Lik÷r 17% 0,5l",26,1,0,,,0,,,,9.99,28.5,23.95,,,,,,,,,0,0,0,0,1,0,0,4,FALSE,,4262477020134,12/12/2024,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,4093,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4717,LWT05,"Wintertõumchen Pistazien Sahnelik÷r 15% 0,5l",26,1,0,,,0,,,,0.99,28.5,23.95,,,,,,,,,0,0,0,0,0,0,0,4,FALSE,,4262477020172,09/07/2024,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,4094,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4718,LB1048309,Leaves gold,159,1,0,,,0,,,,1.75,4.5,3.78,,,,,,,,,0,0,0,0,5,0,0,37,FALSE,,686423750137,12/14/2024,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,322143,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4719,L1049655,Linen Pink Serviette,159,1,0,,,0,,,,1.75,4.5,3.78,,,,,,,,,0,0,0,0,11,0,0,37,FALSE,,686423750465,10/23/2024,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,322144,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4720,L1061809,Bright Nutcrackers gold Servietten,159,1,0,,,0,,,,1.75,4.5,3.78,,,,,,,,,0,0,0,0,7,0,0,37,FALSE,,686423756566,12/14/2024,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,322145,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4721,L1038560,Lighthouse cream Servietten,159,1,0,,,0,,,,1.75,4.5,3.78,,,,,,,,,0,0,0,0,7,0,0,37,FALSE,,686423747908,11/29/2024,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,322146,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4722,L1049627,Linen Sage Servietten,159,1,0,,,0,,,,1.75,4.5,3.78,,,,,,,,,0,0,0,0,12,0,0,37,FALSE,,686423750427,,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,322147,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4723,L1061869,Bright Nutcrackers cream gold Servietten,159,1,0,,,0,,,,1.75,4.5,3.78,,,,,,,,,0,0,0,0,1,0,0,37,FALSE,,686423756573,12/14/2024,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,322148,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
4724,CF-L17999,Cameo UNI gold Servietten,159,1,0,,,0,,,,1.75,4.5,3.78,,,,,,,,,0,0,0,0,5,0,0,37,FALSE,,686423488382,12/12/2024,08/08/2024,,,0,0,FALSE,,TRUE,1,0,0,,,1,1,,FALSE,,,,,0,0,0,0,1,0,322149,,,,,,,,,0,FALSE,,0,0,0,,,,0,0,0,,,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,0,,,,,,0,FALSE,TRUE,,,0
